,cdf,Time Between Tokens
0,0.0,0.0
1,0.01,0.011322062833876125
2,0.02,0.02460017468627383
3,0.03,0.02812766435465923
4,0.04,0.028467229757745738
5,0.05,0.028638546630064335
6,0.06,0.028695881057752136
7,0.07,0.028753330269078968
8,0.08,0.028753330269078968
9,0.09,0.02881089449384189
10,0.1,0.028868573962298034
11,0.11,0.028868573962298034
12,0.12,0.028926368905165502
13,0.13,0.028926368905165502
14,0.14,0.028984279553624294
15,0.15,0.028984279553624294
16,0.16,0.028984279553624294
17,0.17,0.02904230613931724
18,0.18,0.02904230613931724
19,0.19,0.02910044889435089
20,0.2,0.02910044889435089
21,0.21,0.029158708051296542
22,0.22,0.029158708051296542
23,0.23,0.02921708384319103
24,0.24,0.02927557650353776
25,0.25,0.02927557650353776
26,0.26,0.02933418626630761
27,0.27,0.02933418626630761
28,0.28,0.029392913365939858
29,0.29,0.029392913365939858
30,0.3,0.029451758037343144
31,0.31,0.029451758037343144
32,0.32,0.029510720515896368
33,0.33,0.029510720515896368
34,0.34,0.02956980103744972
35,0.35000000000000003,0.029628999838325495
36,0.36,0.029628999838325495
37,0.37,0.029688317155319145
38,0.38,0.029747753225700165
39,0.39,0.02980730828721308
40,0.4,0.02980730828721308
41,0.41000000000000003,0.029866982578078374
42,0.42,0.029926776336993432
43,0.43,0.02998668980313356
44,0.44,0.02998668980313356
45,0.45,0.03004672321615285
46,0.46,0.03004672321615285
47,0.47000000000000003,0.03010687681618519
48,0.48,0.030167150843845223
49,0.49,0.0302275455402293
50,0.5,0.0302275455402293
51,0.51,0.03028806114691645
52,0.52,0.030348697905969318
53,0.53,0.030348697905969318
54,0.54,0.03040945605993523
55,0.55,0.03047033585184701
56,0.56,0.03047033585184701
57,0.5700000000000001,0.030531337525224085
58,0.58,0.030592461324073388
59,0.59,0.030592461324073388
60,0.6,0.030653707492890352
61,0.61,0.030715076276659904
62,0.62,0.030776567920857405
63,0.63,0.030776567920857405
64,0.64,0.030838182671449714
65,0.65,0.030899920774896065
66,0.66,0.03096178247814911
67,0.67,0.031023768028655918
68,0.68,0.031085877674358935
69,0.6900000000000001,0.031085877674358935
70,0.7000000000000001,0.031148111663696996
71,0.71,0.03127295366952141
72,0.72,0.031335562185376316
73,0.73,0.03139829604360529
74,0.74,0.03146115549514405
75,0.75,0.03152414079143062
76,0.76,0.031650489926517374
77,0.77,0.03171385427071461
78,0.78,0.031840963779705946
79,0.79,0.0319047094529386
80,0.8,0.03203258391179361
81,0.81,0.03216097089301623
82,0.8200000000000001,0.03235451684009322
83,0.8300000000000001,0.032549227554047225
84,0.84,0.03281066582035456
85,0.85,0.03307420398187371
86,0.86,0.033339858905148255
87,0.87,0.033607647592195256
88,0.88,0.03414969494958049
89,0.89,0.03568582917052709
90,0.9,0.036699153056495896
91,0.91,0.037892518364890965
92,0.92,0.04402482758078329
93,0.93,0.08332544382798268
94,0.9400000000000001,0.08586308224486518
95,0.9500000000000001,0.08724794135171289
96,0.96,0.11429171185666291
97,0.97,0.37946199844869594
98,0.98,0.47473394468035474
99,0.99,0.5194416894544359
100,1.0,4.397340795955234
